label,content,,,,,,,,,,,,,,,,,,
0,there's no need for me to say anything ... all is said in the image of thaat old white guy in the end of one of the first videos .,,,,,,,,,,,,,,,,,,
0,Listening to Matt Coper this evening tried to do some digging around on the above story and this is all I could find `` More PC Rubbish '' http://www.veritas.ie/App_User_Files...rticle%201.jpg,,,,,,,,,,,,,,,,,,
0,How are you a White Nationalist when you support the foreign occupation of a white country ?,,,,,,,,,,,,,,,,,,
0,The reason they want to ban the cross is because it repersents our race and the Christian faith .,,,,,,,,,,,,,,,,,,
0,We should all know by now who hates Christains more than anyone else .,,,,,,,,,,,,,,,,,,
0,God Bless,,,,,,,,,,,,,,,,,,
0,We need immigrants.Reality is kicking in for a lot of people who were all for immigration.The Blacks put up in hotels and Irish on the dole.Story here www.independent.ie,,,,,,,,,,,,,,,,,,
0,This Islamisation is going on all over Europe. but we can object .,,,,,,,,,,,,,,,,,,
0,Some kid knocking on a blacks door and running away.Look donkeys fords chipie across the road the internet cafe run by black overeactcted.Attacked the Limerick kid all at least 20 of them.Kid arrived out later with his at least 30 friends.The owner of internet cafe says to the white youth i have white blood.One roars back the only thing white about you is your teeth .,,,,,,,,,,,,,,,,,,
0,Agreed.,,,,,,,,,,,,,,,,,,
0,To learn more , click here : www.jonasridgeway.com/tech2.html www.spiritual.com.au/astral.html www.astralweb.org www.near-death.com/experiences/cayce01.html www.astralvoyage.com/projection/index.html It would be pretty cool for teachers to tell White kids they go out-of-body every night .,,,,,,,,,,,,,,,,,
0,Nice .,,,,,,,,,,,,,,,,,,
0,Heard today from a colleague in work that a load of Roma Gypsies set up camp at the red cow as the government would not house them anyone see or here of this ?,,,,,,,,,,,,,,,,,,
0,BULL****!,,,,,,,,,,,,,,,,,,
0,Is there any country that I can move to where there are no blacks or Asians ?,,,,,,,,,,,,,,,,,,
0,I suppose this is an unrealistic question because they are every where but where is the whitest place on earth that I can move to .,,,,,,,,,,,,,,,,,,
0,And please do n't say the north pole !,,,,,,,,,,,,,,,,,,
0,I 'd prefer to put them in one place before shipping them home .,,,,,,,,,,,,,,,,,,
0,In certain circumstances I would agree with you but in Europe by preserving our nations we are preserving our race as well because there is no way a black in Europe can be British , Irish , German or whatever .,,,,,,,,,,,,,,,,
0,I'm sure I heard that many Catholic churches in Ireland are experiencing large numbers again thanks to the growing Polish populations .,,,,,,,,,,,,,,,,,,
0,Will you please go to this link and sign the petition in support of the right of Russian Nationalist to march .,,,,,,,,,,,,,,,,,,
0,Thank you .,,,,,,,,,,,,,,,,,,
0,88 !,,,,,,,,,,,,,,,,,,
0,http://www.righttomarch.com/,,,,,,,,,,,,,,,,,,
0,You picked a poor time to start such a thread seeing as how just this week the IRA were categorically cleared of all paramilitary/terrorist/illegal activity .,,,,,,,,,,,,,,,,,,
0,The are quite frankly nothing now .,,,,,,,,,,,,,,,,,,
0,Something similar is happening in Belgium at the moment , but on a larger scale .,,,,,,,,,,,,,,,,,
0,Is n't the EU wonderful ?,,,,,,,,,,,,,,,,,,
0,http://www.nationalvanguard.org/story.php ? id = 8958,,,,,,,,,,,,,,,,,,
0,I think Cork fans still use it anyway .,,,,,,,,,,,,,,,,,,
0,Sure seen a few Munster fans with it too last weekend .,,,,,,,,,,,,,,,,,,
0,St. Pats football teams fans use the St. Patricks Cross aswell as it being the symbol for the IRU .,,,,,,,,,,,,,,,,,,
0,Complete nonsense with your own plain as day motive lurking around in the background as usual . The article shows people are acting , action I support .,,,,,,,,,,,,,,,,,
0,I cant believe you 've lasted this long on this forum,,,,,,,,,,,,,,,,,,
0,not sure where I got them mate , they look like they 're from a magazine though coz they 're scans of photocopies it looks like. will find em and post them,,,,,,,,,,,,,,,,,
0,i'd like to know more about this debate .. is anyone welcome and where exactly is it being held ? good work by the way Mr.Roach. nice publicity .,,,,,,,,,,,,,,,,,,
0,88 .,,,,,,,,,,,,,,,,,,
0,It's no surprise Irish girls would do that .,,,,,,,,,,,,,,,,,,
0,It goes on in all of the White Western World .,,,,,,,,,,,,,,,,,,
0,Czynski ! 5122,,,,,,,,,,,,,,,,,,
0,Take one of the scandinavian flags , and change the color from blue and yellow ( Sweden as an example ) and turn it to green and yellow. lol , it might be decent,,,,,,,,,,,,,,,,
0,I almost fell off my chair with sadness and anger when I heard this from the vanguard site .,,,,,,,,,,,,,,,,,,
0,I have always thought Ireland to be the last all white country left .,,,,,,,,,,,,,,,,,,
0,16,,,,,,,,,,,,,,,,,,
0,so is tom still rambling on about putting up machine guns in the city centre ? lol and that sites great al making all wn look like terrorists.so tell us all of some of the irms activism so far ?,,,,,,,,,,,,,,,,,,
0,She could just move to the Christian part of Nigeria where there is no Sharia law .,,,,,,,,,,,,,,,,,,
0,Its a huge country with each tribe and religion having their own province .,,,,,,,,,,,,,,,,,,
0,Welcome to Stormfront Ireland Ive seen the numbers at the bottom of a lot of posts , its just some kind of moderators code .,,,,,,,,,,,,,,,,,
0,2056,,,,,,,,,,,,,,,,,,
0,I visited your website and facebook page , and I like what I see .,,,,,,,,,,,,,,,,,
0,I shall contribute to this organization and support the XXV points .,,,,,,,,,,,,,,,,,,
0,Too bad you 're not in BC where I am .,,,,,,,,,,,,,,,,,,
0,This sounds like a sensible , well thought-out plan .,,,,,,,,,,,,,,,,,
0,So I guess you 'll just have to go to the Canadian Prime Minister and ask him to declare you Emperor and step down , or something ?,,,,,,,,,,,,,,,,,
0,How is this worthy of a human rights hearing ?,,,,,,,,,,,,,,,,,,
0,Should the guy who sang cop killer also have a trial , because he tragted a minority , cops .,,,,,,,,,,,,,,,,
0,I think I read a comment like that on a video on YouTube and it made me chuckle .,,,,,,,,,,,,,,,,,,
0,Dumb dumb dumb .,,,,,,,,,,,,,,,,,,
0,It was probably written by a 15 year old .,,,,,,,,,,,,,,,,,,
0,I cannot say that I am happy about supporting welfare mothers , but I can firmly say that I prefer supporting a welfare mother than a murder-clinic .,,,,,,,,,,,,,,,,,
0,Show me some progress in our struggle .,,,,,,,,,,,,,,,,,,
0,All I see is slippage as we fall farther and farther behind .,,,,,,,,,,,,,,,,,,
0,Nothing is changing for the better .,,,,,,,,,,,,,,,,,,
0,I liked the majority of this video in the beginning but what was with the white guilt tripping part around an hour in of the video ?,,,,,,,,,,,,,,,,,,
0,I went to a talk about this at Georgetown University last week .,,,,,,,,,,,,,,,,,,
0,They were kind of up in arms but said most Scots are lefties .,,,,,,,,,,,,,,,,,,
0,Wonder what happened ?,,,,,,,,,,,,,,,,,,
0,The Prime of Miss Jean Brodie Trailer - YouTube,,,,,,,,,,,,,,,,,,
0,Woy's face was a picture at the end of that Uruguay game .,,,,,,,,,,,,,,,,,,
0,That will teach you for wearing a jew cap you great suck up !,,,,,,,,,,,,,,,,,,
0,But in The Bible there is no verses that prohibit inter-racial relationships or mixed race children is there ?,,,,,,,,,,,,,,,,,,
0,The Bible itself though is full of contradictions and you can mis-judge how things are meant .,,,,,,,,,,,,,,,,,,
0,There is no difference .,,,,,,,,,,,,,,,,,,
0,They just say this because it makes it sound better and know that people would be less likely to speak out against this .,,,,,,,,,,,,,,,,,,
0,Come to Bromsgrove and I 'll be more than happy to give you a tour of the West Midlands and the History of Heavy Metal We have the Malvern Hills one of Englands most beautiful places,,,,,,,,,,,,,,,,,,
0,Keep em on the phone long enough , disagree a little .,,,,,,,,,,,,,,,,,
0,"The fact that she s casually announced this to the country functions as a make-shift IQ test right there . That s because of your reputation ; not your looks , love .",,,,,,,,,,,,,,,,,,
0,I'm really sorry to say that due to the land we use being under water due to severe flooding we 've had to cancel the event .,,,,,,,,,,,,,,,,,,
0,We plan on holding a family camping/fun weekend in the summer once the weather has ( I hope ! ) improved .,,,,,,,,,,,,,,,,,,
0,The thing is you may base your beliefs on claims and assertions , but nowadays Oxford University Professors tend to base their findings on many years of dedicated research .,,,,,,,,,,,,,,,,,
0,Andr� Rieu - The Beautiful Blue Danube - YouTube,,,,,,,,,,,,,,,,,,
0,I found out this morning that junior school kids are n't allowed to sing Bar Bar Black sheep anymore because it 's racist and might offend the coloured kids so they are being told to sing Bar Bar randow sheep ! whats next we 'll not be allowed to sing god save the queen .,,,,,,,,,,,,,,,,,,
0,dont let it get you down brother your not on your own just bite your tongue and think of all those beutiful aryan women who think the way we do they are worth fighting for everything enoch powell said came true. hang in there brother,,,,,,,,,,,,,,,,,,
0,I do get my Theirs , theres and they 're , mixed up sometimes but i was educated under Labours rule so i cant be completly to blame .,,,,,,,,,,,,,,,,
0,Hello decided to start posting thought I , d say hi I 'm from midlands uk .,,,,,,,,,,,,,,,,,
0,Been on blood and honour and think radio 28 is great,,,,,,,,,,,,,,,,,,
0,Although we have slight variances in our position here I want to thank all the posters who have kept this thread civil .,,,,,,,,,,,,,,,,,,
0,Is there anywhere in central London that is still 95 % + white ?,,,,,,,,,,,,,,,,,,
0,A mans game where every now and again all the players get together for a nice cuddle ?,,,,,,,,,,,,,,,,,,
0,Agree with the rest , the recent transfer window says everything , hundreds of millions spent on a few players .,,,,,,,,,,,,,,,,
0,Paying for sky sports is nearly as bad .,,,,,,,,,,,,,,,,,,
0,Why do people care about football ?,,,,,,,,,,,,,,,,,,
0,I have been coming here for a while now as a guest and today i finally decided to join so here i am .,,,,,,,,,,,,,,,,,,
0,Anyway i look forward to posting my veiws here freely and also look forward to hearing all of yours to .,,,,,,,,,,,,,,,,,,
0,Kindest Regards JE .,,,,,,,,,,,,,,,,,,
0,me, too but here in the Usa .,,,,,,,,,,,,,,,,,
0,Hi, my name is Chris and I want to thank the English nation for being the people most responsible for the creation of the USA and Canada .,,,,,,,,,,,,,,,,,
0,Boots Christmas advert on telly this evening .,,,,,,,,,,,,,,,,,,
0,Black father , White mother , half breed teenage son .,,,,,,,,,,,,,,,,
0,It is now unusual to see White families on telly .,,,,,,,,,,,,,,,,,,
0,Indeed!,,,,,,,,,,,,,,,,,,
0,If there are any of her family with any dignity left they should do the honourable thing and let the air out of her tyres .,,,,,,,,,,,,,,,,,,
0,Thank you brother .,,,,,,,,,,,,,,,,,,
0,The Brazilian president said that Blond hair Blue eyes Anglo-Saxons were the problem in the world .,,,,,,,,,,,,,,,,,,
0,Anti-White C * * T.,,,,,,,,,,,,,,,,,,
0,Well someone needs to set one up ASAP .,,,,,,,,,,,,,,,,,,
0,The sooner we acknowledge eachother in local areas and band together as a unit the sooner we become a strong white nation again .,,,,,,,,,,,,,,,,,,
0,All new posters are under moderation to start with , but this is lifted fairly quickly .,,,,,,,,,,,,,,,,,
0,Apart from that , only a small number of SF members are placed on moderation from time to time .,,,,,,,,,,,,,,,,,
0,I was sure that they were lying about the numbers and it 's must be the same in every country IMO .,,,,,,,,,,,,,,,,,,
0,There must be much less whites and much more blacks and Jews than what the statistics tell us .,,,,,,,,,,,,,,,,,,
0,Hey all I 'll be visiting southwest england in a few weeks , pm if you 'd like to get together for a pint if your in the area .,,,,,,,,,,,,,,,,,
0,We are not fighting against white immigrants though many British are getting angry at them taking their jobs etc .,,,,,,,,,,,,,,,,,,
0,Many British do n't have the white nation mentality they see a foreigner is a foreigner is a foreigner .,,,,,,,,,,,,,,,,,,
0,You think outside the sheep box in this movement then the usual suspects will hound you down untill you get back in line sad but true,,,,,,,,,,,,,,,,,,
0,Welcome to the forum .,,,,,,,,,,,,,,,,,,
0,It 's nice to see other people here in this section that lean towards the old Pagan beliefs too .,,,,,,,,,,,,,,,,,,
0,When I started learning about Hitler in school and I was possessed with trying to find out if I was Aryan .,,,,,,,,,,,,,,,,,,
0,So everytime I typed this forum appeared so I decided to join and learn more about the Aryan race and such further .,,,,,,,,,,,,,,,,,,
0,Same situation in Australia and Canada .,,,,,,,,,,,,,,,,,,
0,An American cancer has infected them all,,,,,,,,,,,,,,,,,,
0,Yes i have noticed this too where I live .,,,,,,,,,,,,,,,,,,
0,It is disgusting .,,,,,,,,,,,,,,,,,,
0,Its brainwashing starts at school they dont understand they dont know any better .,,,,,,,,,,,,,,,,,,
0,As kids they watch leftie music shows kids tv shows etc .,,,,,,,,,,,,,,,,,,
0,Its a spiral in to decline ted heath ex tory pm said unemployment eats in to your soul .,,,,,,,,,,,,,,,,,,
0,It does i was unemployed for nearly 2 years in the 1980s it does drag you down .,,,,,,,,,,,,,,,,,,
0,I watched a few minutes of it the other night and felt sick .,,,,,,,,,,,,,,,,,,
0,i met my wife at the gun range which i was manager of at the time , a woman who shoots guns and hunts is a keeper for sure ..,,,,,,,,,,,,,,,,,
0,Children of Germany : more at Kinder Deutschlands | Alle Inhalte | DW.DE | 04.06.2014 Text says she is from Portugal , but looks racially mixed .,,,,,,,,,,,,,,,,,
0,Somali Turkish Bosnian Colombian ( eye shape indicates Native American ancestry ) Albanian Moroccan Tunisian Thai Syrian refugees arrive Turkish group in Iserlohn , NRW First multireligious ( Christian-Jewish-Muslim ) religious building in Berlin http://www.pi-news.net/2014/06/berli ... gioese-kirche/,,,,,,,,,,,,,,,,,
0,I'm glad you realized it .,,,,,,,,,,,,,,,,,,
0,On another hand , being born was also a pretty stupid thing that you did , I hope you will try to correct that as well .,,,,,,,,,,,,,,,,
0,Same here .,,,,,,,,,,,,,,,,,,
0,I have no idea why they always have to fight each other when there are more important things they should do .,,,,,,,,,,,,,,,,,,
0,Correct.,,,,,,,,,,,,,,,,,,
0,And they really are quite a frustrated group .,,,,,,,,,,,,,,,,,,
0,From the changing of the guard to the changing of the negro .,,,,,,,,,,,,,,,,,,
0,LOL .,,,,,,,,,,,,,,,,,,
0,https://www.facebook.com/permalink.php?story_fbid=1493603624234498&id=14320 59370388924 Waterford Against Racism added 6 new photos .,,,,,,,,,,,,,,,,,,
0,4 hrs � In a sinister development , Waterford Against Street Crime and Organised Begging has gained support from the Nationalist Movement - an ardently fascist , racist , anti-immigration , anti-multiculturalist , Islamophobic , homophobic organisation .,,,,,,,,,,,,
0,NPD demonstration in Hamburg : 35 attendants .,,,,,,,,,,,,,,,,,,
0,Counter-demonstrators were said to be 800 .,,,,,,,,,,,,,,,,,,
0,Paper claims 250 - I was walking pass there and would estimate 100-200 demonstrators .,,,,,,,,,,,,,,,,,,
0,Some Communists , some Kurdish Nationalists and some German Anti-War people .,,,,,,,,,,,,,,,,,
0,Mostly they were playing loud kurdish music .,,,,,,,,,,,,,,,,,,
